Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;KAU002__Kauffaelle__Anzahl;FLC023__Veraeusserte_Flaeche__1000_qm;KAU003__Kaufsumme__Tsd._EUR;KAU004__Durchschnittlicher_Kaufwert__EUR/qm
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;13692;21779;-;49,35
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1220;241;-;112,69
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2200;908;-;156,02
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;8259;5786;-;103,28
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;2719;4182;-;67,93
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;972;10125;-;28,47
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;15370;21241;-;63,02
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1264;258;-;176,35
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2636;1095;-;185,17
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;9010;6327;-;112,15
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3199;4880;-;86,85
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1134;10904;-;44,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;17243;23464;-;79,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1209;250;-;177,28
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2586;1074;-;183,99
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;7697;5340;-;127,17
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;2600;4017;-;104,88
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;990;10320;-;61,68
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;15082;21001;-;94,23
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;433;91;-;188,30
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;929;385;-;185,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1864;1255;-;144,42
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;642;1023;-;118,49
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;272;3667;-;57,24
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;4140;6421;-;93,59
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;330;73;-;241,85
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;621;249;-;230,36
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;1192;817;-;208,94
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;472;726;-;207,14
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;234;2221;-;121,03
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;2849;4086;-;162,72
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;226;48;-;256,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;365;148;-;203,63
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;812;548;-;192,71
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;340;551;-;183,49
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;189;2083;-;113,30
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;1932;3378;-;143,64
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;551;115;-;712,24
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;1004;410;-;421,03
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;2077;1448;-;453,27
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;965;1530;-;628,97
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;466;5155;-;316,94
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;5063;8657;-;405,03
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;7032;1422;-;185,62
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;12922;5339;-;189,24
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;43734;30724;-;125,99
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;15472;23817;-;117,55
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;5656;60401;-;67,16
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;84816;121702;-;98,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;737;137;-;37,56
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;858;355;-;87,34
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;5177;3756;-;71,19
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;1983;2981;-;36,09
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;431;4043;-;15,07
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;9186;11272;-;41,88
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1147;218;-;71,38
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;1783;745;-;146,37
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;7793;5506;-;97,87
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;2643;4006;-;56,88
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;926;9809;-;24,73
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;14292;20285;-;55,90
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1267;251;-;117,40
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2314;962;-;167,87
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;8504;5988;-;104,88
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3056;4679;-;69,49
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1039;10456;-;29,06
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;16180;22336;-;64,83
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1305;262;-;193,42
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2710;1130;-;192,94
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;9562;6698;-;120,59
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;3355;5045;-;91,54
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1071;11275;-;49,66
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;18003;24410;-;85,95
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;1170;240;-;199,82
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;2649;1101;-;204,21
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;7729;5333;-;139,93
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;2598;4037;-;112,93
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;1000;10929;-;57,81
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;15146;21640;-;97,35
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;342;74;-;199,07
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;883;369;-;191,21
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ0500B01000;500 bis unter 1000 qm;2086;1402;-;160,07
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ01000B03000;1000 bis unter 3000 qm;663;1043;-;124,24
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQ03000UM;3000 oder mehr qm;268;2690;-;74,60
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;;Insgesamt;4242;5577;-;114,72
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM100B300;100 bis unter 300 qm;257;57;-;292,48
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;GSTGK1;Grundstücksgrößenklassen;FLCQM300B500;300 bis unter 500 qm;599;240;-;264,69
