Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;KAU002__Kauffaelle__Anzahl;FLC023__Veraeusserte_Flaeche__1000_qm;KAU004__Durchschnittlicher_Kaufwert__EUR/qm
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;15421;13933;66,63
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;18146;16874;70,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;16676;15877;77,57
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;5343;4520;95,50
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;2681;2474;156,56
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;2135;2180;119,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;805;1180;398,34
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;;Insgesamt;100128;93843;69,69
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;4253;12494;11,37
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;2456;7014;19,08
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;1693;6493;19,53
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;1420;6527;24,78
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;1229;5534;30,31
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;249;1277;34,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;215;963;43,67
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;118;1293;28,27
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;12;144;235,89
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;11645;41738;21,30
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;1577;7329;12,89
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;1382;5801;15,01
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;1188;4689;21,63
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;1213;5327;24,92
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;1381;7791;26,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;373;2389;26,52
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;199;1064;57,82
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;179;807;29,37
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;80;469;128,45
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;7572;35665;23,36
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;27675;41259;23,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;20914;28183;39,71
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;18302;25115;46,05
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;20779;28728;51,81
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;19286;29202;55,07
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;5965;8186;65,90
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;3095;4501;109,07
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;2432;4281;75,12
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;897;1792;314,75
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;;Insgesamt;119345;171247;48,25
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;21573;19968;35,80
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;17270;15093;58,09
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;15853;13731;67,16
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;19777;17601;71,87
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;18256;16648;79,91
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;5512;4528;94,36
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;3062;2736;155,16
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;3307;2917;135,44
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;778;1005;299,57
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;;Insgesamt;105388;94227;70,65
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;3427;10274;10,03
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;2433;6187;17,15
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;1704;4946;23,08
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;1623;5773;23,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;1225;5080;26,20
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;305;1071;37,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;217;1124;31,48
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;255;1495;31,34
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;18;147;170,28
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;11207;36096;20,51
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;1380;6198;9,25
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;1357;5913;16,69
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;1103;4661;20,03
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;1342;6444;22,73
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;1498;7398;27,42
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;435;2034;29,72
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;220;1089;50,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;215;1530;29,65
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;115;399;188,74
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;7665;35666;23,42
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;26380;36440;24,02
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;21060;27192;39,78
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;18660;23338;48,41
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;22742;29818;51,91
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;20979;29126;57,21
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;6252;7633;69,20
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;3499;4949;104,13
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;3777;5942;82,01
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;911;1551;258,79
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;GEMGK4;Gemeindegrößenklassen;;Insgesamt;124260;165990;49,60
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;15824;14797;37,23
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;13146;11995;61,87
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;11790;10715;69,68
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;14285;12406;76,90
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;13356;12511;85,40
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;4228;3506;104,32
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;2336;2129;145,06
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;2726;2911;121,52
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;730;845;452,96
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;GEMGK4;Gemeindegrößenklassen;;Insgesamt;78421;71816;76,21
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK000B002;unter 2000 Einwohner;2906;7687;11,81
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK002B005;2000 bis unter 5000 Einwohner;2126;6639;20,00
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK005B010;5000 bis unter 10 000 Einwohner;1336;4112;22,28
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK010B020;10 000 bis unter 20 000 Einwohner;1382;4889;26,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK020B050;20 000 bis unter 50 000 Einwohner;1109;4572;28,73
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK050B100;50 000 bis unter 100 000 Einwohner;213;1015;29,94
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK100B200;100 000 bis unter 200 000 Einwohner;170;1138;51,75
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK200B500;200 000 bis unter 500 000 Einwohner;159;1298;26,19
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;GEMGK500UM;500 000 und mehr Einwohner;17;116;118,60
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;GEMGK4;Gemeindegrößenklassen;;Insgesamt;9418;31466;22,70
